Married,EducationLevel,MaxBillAmountOverLast6Months,MaxPaymentAmountOverLast6Months,MonthsWithZeroBalanceOverLast6Months,MonthsWithLowSpendingOverLast6Months,MonthsWithHighSpendingOverLast6Months,MostRecentBillAmount,MostRecentPaymentAmount,TotalOverdueCounts,TotalMonthsOverdue,HistoryOfOverduePayments,user,sensitive,label
0,3,1450,1100,1,4,0,230,30,0,0,0,15988,1,0
1,1,2220,90,0,0,1,2220,70,0,0,0,15989,0,1
0,2,3310,220,0,0,6,3010,170,1,4,1,15990,1,1
1,1,1230,180,0,0,0,980,180,1,8,1,15991,0,1
1,2,1520,0,0,5,1,1520,0,0,0,0,15992,0,1
1,2,1300,920,3,6,0,1300,100,0,0,0,15993,0,1
1,3,6610,290,0,0,6,6590,240,0,0,0,15994,0,1
0,3,2800,150,0,0,0,2680,150,0,0,0,15995,1,1
1,3,4270,200,0,0,4,4170,150,0,0,0,15996,0,0
0,2,1150,1130,1,2,0,0,0,1,4,1,15997,1,1
0,3,40,50,1,6,0,20,0,1,2,1,15998,1,0
0,2,2500,100,0,0,1,2500,100,0,0,0,15999,1,1
0,2,70,0,0,6,0,70,0,1,28,1,16000,0,0
0,2,1830,580,0,0,0,1050,580,1,2,1,16001,1,1
1,2,2630,120,0,0,4,2590,120,1,7,1,16002,0,0
1,2,3920,150,0,0,0,3850,140,0,0,0,16003,0,1
1,2,810,50,0,6,0,790,50,0,0,0,16004,0,1
0,2,530,610,3,5,1,530,90,0,0,0,16005,1,1
1,2,940,610,1,6,0,130,40,1,2,1,16006,0,1
0,2,2220,110,0,0,4,2110,110,1,8,1,16007,1,1
0,3,570,70,0,0,0,480,70,0,0,0,16008,1,1
1,2,3250,210,0,0,0,3250,120,1,2,1,16009,0,1
1,2,990,720,1,2,0,920,60,0,0,0,16010,0,1
0,2,170,120,0,6,0,170,120,0,0,0,16011,1,1
1,3,70,140,2,6,0,0,0,1,1,1,16012,0,1
0,1,70,60,2,6,0,0,0,0,0,0,16013,1,1
0,2,20,20,0,6,0,20,20,0,0,0,16014,1,1
1,2,1510,90,0,0,4,1510,50,0,0,0,16015,0,1
1,1,4630,90,0,0,4,4630,0,1,20,1,16016,0,1
1,2,1320,60,0,0,3,1320,60,0,0,0,16017,0,1
0,3,7000,610,0,0,0,7000,310,0,0,0,16018,1,1
0,2,110,110,2,6,0,90,80,0,0,0,16019,1,1
0,2,0,0,0,6,0,0,0,1,1,1,16020,1,1
1,3,20,20,2,6,0,10,20,1,2,1,16021,0,1
1,3,8590,1630,0,0,2,8590,290,0,0,0,16022,0,1
1,3,110,120,3,6,0,0,0,1,1,1,16023,0,1
0,1,2860,720,0,0,1,2420,720,0,0,0,16024,1,1
1,1,310,20,1,4,0,310,0,2,8,1,16025,0,0
0,2,4020,180,0,0,2,3960,180,1,2,1,16026,1,0
0,2,780,50,0,0,1,780,0,1,3,1,16027,1,1
0,1,580,40,0,0,0,550,40,1,5,1,16028,0,0
1,2,60,60,2,6,0,0,10,2,7,1,16029,0,0
0,3,9870,2260,0,3,0,9870,1540,0,0,0,16030,1,1
1,2,1170,100,0,0,6,520,0,1,7,1,16031,0,1
0,2,940,50,0,0,0,940,50,0,0,0,16032,1,1
1,1,4360,330,0,0,2,4360,180,1,4,1,16033,0,0
1,2,5670,190,0,0,4,5560,190,0,0,0,16034,0,1
1,1,1030,150,0,6,0,1010,0,1,3,1,16035,0,1
0,2,1890,80,0,0,0,1890,60,0,0,0,16036,1,1
0,2,1560,80,0,0,0,1370,60,0,0,0,16037,1,1
1,2,60,0,0,6,0,60,0,1,4,1,16038,0,1
1,2,150,0,0,6,0,150,0,1,13,1,16039,0,0
1,2,1560,70,0,0,4,1560,60,0,0,0,16040,0,1
1,1,710,50,0,0,0,680,40,0,0,0,16041,0,1
1,1,860,820,2,3,2,80,270,1,2,1,16042,0,1
1,1,40,40,2,6,0,0,0,0,0,0,16043,0,0
1,1,380,90,0,6,0,210,60,1,4,1,16044,0,1
0,3,4810,180,0,2,3,4810,180,0,0,0,16045,1,1
0,2,10,60,3,6,0,0,0,0,0,0,16046,1,0
0,2,600,40,0,0,6,600,40,1,5,1,16047,1,1
1,3,1380,180,0,0,0,1240,50,0,0,0,16048,0,1
0,1,2070,70,0,0,0,2070,70,1,2,1,16049,0,1
1,2,570,570,3,6,0,510,570,0,0,0,16050,0,1
1,3,13450,1200,0,0,6,12790,1200,0,0,0,16051,0,1
1,2,950,90,0,0,6,880,60,1,10,1,16052,0,0
1,1,760,800,2,6,0,760,70,0,0,0,16053,0,1
1,2,2370,1800,3,5,0,2370,40,0,0,0,16054,0,1
1,1,4730,610,0,0,0,4730,160,0,0,0,16055,0,1
0,2,90,30,1,6,0,80,30,0,0,0,16056,1,1
0,2,1860,60,0,0,0,1860,60,0,0,0,16057,1,1
0,2,3770,200,0,0,2,3750,200,1,2,1,16058,1,1
1,1,2050,110,0,0,3,1930,90,0,0,0,16059,0,0
1,1,910,150,0,0,0,770,150,1,8,1,16060,0,1
0,2,930,50,0,0,6,910,50,0,0,0,16061,1,1
1,2,880,50,0,0,0,880,40,0,0,0,16062,0,1
1,2,1550,170,0,0,6,1550,0,1,3,1,16063,0,1
0,2,80,30,0,6,0,80,0,1,2,1,16064,1,1
1,2,2450,110,0,0,0,2450,110,0,0,0,16065,0,1
1,2,1610,150,0,0,4,1610,0,1,8,1,16066,0,0
0,2,2490,210,0,0,6,2320,210,1,4,1,16067,1,1
1,3,380,380,1,6,0,90,0,0,0,0,16068,0,1
0,2,420,420,1,6,0,10,10,0,0,0,16069,1,1
1,2,1020,160,0,1,0,1020,80,0,0,0,16070,0,1
1,2,1320,150,0,0,3,1240,150,0,0,0,16071,0,1
0,1,940,460,0,0,0,610,460,0,0,0,16072,1,1
1,2,1720,1720,3,6,0,10,110,0,0,0,16073,0,1
1,2,1550,60,0,2,0,1550,50,1,2,1,16074,0,1
1,1,3620,180,0,0,0,3460,180,1,8,1,16075,0,0
1,2,310,40,0,6,0,250,30,0,0,0,16076,0,1
1,2,3300,170,0,0,4,3230,170,1,2,1,16077,0,1
0,1,0,0,0,6,0,0,0,0,0,0,16078,1,0
0,2,2990,130,0,0,4,2990,130,0,0,0,16079,1,1
1,3,2510,230,0,0,0,2070,230,0,0,0,16080,0,1
0,2,2410,60,0,0,0,2170,50,0,0,0,16081,1,1
0,2,510,60,0,3,0,510,0,1,4,1,16082,1,1
0,2,170,60,0,6,0,170,60,1,7,1,16083,1,1
1,2,680,680,2,1,0,240,390,0,0,0,16084,0,1
1,1,490,60,0,0,0,490,60,0,0,0,16085,0,0
0,2,2930,150,0,0,0,2830,150,0,0,0,16086,1,1
1,2,50,50,2,6,0,40,0,0,0,0,16087,0,0
1,2,70,70,2,6,0,70,40,0,0,0,16088,0,0
0,2,1590,60,0,4,0,1590,60,1,2,1,16089,1,0
1,2,40,40,3,6,0,20,20,1,2,1,16090,0,1
1,3,2970,160,0,0,3,2970,0,2,6,1,16091,0,0
1,2,860,90,0,0,0,780,50,1,10,1,16092,0,0
0,3,6030,260,0,0,0,5820,250,0,0,0,16093,1,1
0,2,4660,140,0,0,2,4660,140,1,5,1,16094,1,0
1,2,1920,2870,1,1,0,1810,160,1,8,1,16095,0,1
0,2,2510,2560,1,5,1,0,2560,1,1,1,16096,1,1
1,2,630,130,0,0,0,500,50,1,14,1,16097,0,0
1,2,840,50,0,0,0,730,50,1,12,1,16098,0,0
1,2,40,50,2,6,0,10,40,0,0,0,16099,0,0
1,2,1060,60,0,4,0,1060,60,0,0,0,16100,0,0
0,3,1460,150,0,6,0,1460,90,0,0,0,16101,1,1
1,0,3730,1530,0,0,0,2830,100,0,0,0,16102,0,1
1,2,100,20,0,0,0,100,0,1,13,1,16103,0,1
1,1,1800,80,0,0,3,1790,80,0,0,0,16104,0,0
0,2,2790,370,0,0,0,2660,120,1,4,1,16105,1,0
0,2,1880,100,0,0,6,1860,70,0,0,0,16106,1,0
1,2,5650,310,0,0,0,5650,150,1,2,1,16107,0,0
0,2,320,40,0,0,6,320,40,0,0,0,16108,1,1
0,3,6200,280,0,0,4,5860,260,0,0,0,16109,1,1
1,2,3170,310,0,4,0,3170,60,0,0,0,16110,0,0
1,2,4910,3240,1,0,0,2480,90,0,0,0,16111,0,1
1,2,10340,3480,0,0,1,4740,310,1,2,1,16112,0,1
1,2,790,120,0,4,0,790,120,0,0,0,16113,0,1
1,2,4430,180,0,0,0,4430,180,0,0,0,16114,0,1
1,1,0,0,0,6,0,0,0,1,1,1,16115,0,0
0,2,6220,670,0,0,6,6080,220,0,0,0,16116,1,0
0,1,1910,1220,1,0,0,1080,340,0,0,0,16117,1,1
1,2,2380,180,0,0,1,2380,70,1,2,1,16118,0,1
1,2,3050,140,0,0,6,3050,140,0,0,0,16119,0,1
1,2,1270,60,0,0,1,1270,60,0,0,0,16120,0,1
0,2,600,90,0,0,6,540,0,1,7,1,16121,0,0
0,3,630,630,2,6,0,420,460,0,0,0,16122,1,1
0,2,2200,0,0,5,0,2200,0,0,0,0,16123,1,1
1,1,500,70,0,5,0,500,70,1,2,1,16124,0,0
1,2,600,50,0,0,0,520,0,2,6,1,16125,0,0
1,2,360,90,0,0,0,250,90,1,8,1,16126,0,1
1,2,1840,60,0,0,2,1840,60,0,0,0,16127,0,1
0,2,3850,3910,1,4,0,750,50,0,0,0,16128,1,0
1,2,700,40,0,0,0,700,40,0,0,0,16129,0,1
0,1,330,40,1,5,0,330,30,0,0,0,16130,1,1
1,2,0,0,6,6,0,0,0,1,1,1,16131,0,1
1,1,920,60,0,0,6,850,50,1,2,1,16132,0,0
1,2,1200,60,0,0,0,1060,50,0,0,0,16133,0,0
0,2,50,50,1,6,0,0,50,2,3,1,16134,1,0
1,3,1720,700,1,0,3,1540,120,0,0,0,16135,0,0
1,2,5940,470,0,0,3,5940,0,1,9,1,16136,0,1
1,1,2940,160,0,0,3,1580,10,1,4,1,16137,0,0
0,1,810,100,0,0,5,690,100,2,4,1,16138,1,0
0,2,880,50,0,6,0,880,50,0,0,0,16139,1,1
1,2,960,610,2,5,0,70,300,1,8,1,16140,0,1
1,1,2360,180,0,0,0,2130,0,1,11,1,16141,0,1
1,1,720,50,0,1,0,720,50,0,0,0,16142,0,1
1,2,2070,110,0,6,0,2070,110,0,0,0,16143,0,1
0,2,3870,190,0,0,0,3800,190,0,0,0,16144,1,1
1,2,480,490,1,6,0,100,490,0,0,0,16145,0,1
0,1,300,280,3,6,0,300,280,0,0,0,16146,1,1
1,1,4200,210,0,0,4,4000,190,0,0,0,16147,0,1
0,2,11010,460,0,1,4,10760,430,0,0,0,16148,1,0
0,3,70,70,2,6,0,40,30,0,0,0,16149,1,1
1,2,810,260,1,6,0,810,30,1,6,1,16150,0,1
1,2,650,370,3,5,0,650,80,0,0,0,16151,0,1
1,2,60,40,2,6,0,60,10,0,0,0,16152,0,1
0,2,1410,1520,1,4,0,280,60,1,2,1,16153,1,1
1,2,1910,100,0,0,0,1910,100,2,4,1,16154,0,0
1,2,0,20,1,6,0,0,0,0,0,0,16155,0,0
1,2,430,520,4,3,0,110,210,0,0,0,16156,0,0
1,2,1060,90,0,1,4,1060,60,1,10,1,16157,0,0
0,3,5340,460,0,0,4,5340,250,0,0,0,16158,1,1
0,2,3450,180,0,0,6,3410,170,0,0,0,16159,1,1
1,2,3990,210,0,0,0,3710,200,0,0,0,16160,0,1
0,2,4200,160,0,0,6,4200,150,0,0,0,16161,1,1
1,2,2500,180,0,1,4,2330,100,2,4,1,16162,0,0
1,1,650,100,0,0,6,570,40,1,2,1,16163,0,1
0,1,680,90,0,0,0,370,80,0,0,0,16164,1,1
1,1,430,90,0,6,0,430,90,0,0,0,16165,0,1
1,2,530,60,0,1,1,530,50,0,0,0,16166,0,1
0,2,4620,3000,0,0,3,3720,1090,0,0,0,16167,1,1
1,3,90,90,0,6,0,90,90,0,0,0,16168,0,1
0,1,190,30,0,6,0,90,30,0,0,0,16169,1,0
0,2,30,20,1,6,0,30,10,0,0,0,16170,1,1
0,2,1180,1180,3,6,0,820,680,0,0,0,16171,1,1
0,2,820,110,0,0,4,670,50,1,2,1,16172,1,1
1,3,780,780,3,6,0,0,0,1,1,1,16173,0,1
0,3,5780,100,0,0,1,5780,100,0,0,0,16174,1,0
1,2,160,30,0,6,0,90,30,0,0,0,16175,0,1
1,2,1510,60,0,0,1,1510,60,0,0,0,16176,0,1
0,2,1000,100,0,0,0,940,0,1,12,1,16177,1,0
0,2,0,0,0,6,0,0,0,0,0,0,16178,1,1
0,3,50,50,3,6,0,30,50,0,0,0,16179,1,0
0,3,2220,390,1,6,0,2220,260,0,0,0,16180,1,1
1,1,700,570,2,6,0,20,40,0,0,0,16181,0,0
0,3,810,360,0,6,0,550,310,0,0,0,16182,1,1
0,3,60,60,1,6,0,0,0,1,1,1,16183,1,0
0,3,3730,610,0,0,2,2980,110,1,2,1,16184,1,0
0,2,2250,2180,1,1,0,1160,60,0,0,0,16185,1,1
0,3,490,130,3,6,0,490,20,0,0,0,16186,1,1
0,2,760,120,0,0,1,760,60,1,2,1,16187,1,1
1,1,2970,140,0,0,0,2920,0,1,4,1,16188,0,0
0,1,4800,5030,1,0,1,1350,5030,0,0,0,16189,1,1
0,2,290,40,0,0,3,220,0,1,3,1,16190,1,0
1,2,460,90,0,1,0,160,30,1,2,1,16191,0,0
0,3,4090,930,0,0,0,3750,310,0,0,0,16192,1,1
1,2,440,440,4,6,0,300,440,0,0,0,16193,0,1
1,1,4290,150,0,0,5,4290,150,0,0,0,16194,0,1
0,1,410,410,3,6,0,40,250,0,0,0,16195,1,0
0,2,3200,150,0,0,0,2860,130,0,0,0,16196,1,1
1,3,10,10,1,6,0,0,0,1,1,1,16197,0,1
1,2,890,50,0,0,0,890,50,0,0,0,16198,0,1
0,1,1840,150,0,0,5,1840,90,0,0,0,16199,1,1
1,3,0,0,0,6,0,0,0,1,1,1,16200,0,1
1,2,12450,520,0,0,2,12170,520,0,0,0,16201,0,1
0,2,1440,120,0,0,1,1440,120,0,0,0,16202,1,1
1,1,170,40,0,6,0,140,30,0,0,0,16203,0,1
1,2,290,40,0,0,3,260,40,0,0,0,16204,0,1
1,1,110,50,1,6,0,110,30,0,0,0,16205,0,1
1,3,4600,190,0,0,0,4160,150,0,0,0,16206,0,1
0,2,2800,100,0,0,4,2380,90,0,0,0,16207,1,1
1,3,3250,3050,2,3,0,2890,1370,0,0,0,16208,0,0
1,2,610,90,0,0,6,500,40,2,8,1,16209,0,0
1,2,380,50,0,0,0,320,40,0,0,0,16210,0,1
0,1,620,50,0,0,6,590,50,1,9,1,16211,1,1
1,2,3320,120,0,0,1,1540,60,0,0,0,16212,0,1
1,2,2660,2660,1,5,0,910,60,0,0,0,16213,0,1
1,2,4670,150,1,3,0,4670,140,0,0,0,16214,0,1
1,2,1560,90,0,0,1,750,50,0,0,0,16215,0,1
1,2,1380,1240,1,3,2,520,80,0,0,0,16216,0,1
0,3,40,40,1,6,0,0,0,0,0,0,16217,1,1
0,3,2970,220,0,0,1,2750,90,1,2,1,16218,1,1
0,3,310,80,0,6,0,230,80,1,2,1,16219,1,0
1,3,1390,1390,3,6,0,110,450,0,0,0,16220,0,1
1,3,4750,210,0,0,4,4620,210,0,0,0,16221,0,1
1,1,2330,170,0,0,6,2040,90,1,14,1,16222,0,0
0,2,1040,100,0,0,0,860,50,2,8,1,16223,1,0
1,1,0,0,0,6,0,0,0,1,1,1,16224,0,0
0,2,1020,80,0,0,0,1020,60,0,0,0,16225,0,0
1,2,2110,220,0,0,4,1940,80,1,10,1,16226,0,0
1,1,990,50,0,0,3,990,0,1,3,1,16227,0,1
1,2,300,50,0,0,4,230,0,2,7,1,16228,0,0
0,2,2780,2220,2,4,0,460,50,0,0,0,16229,1,1
1,2,2130,120,0,0,4,1510,50,0,0,0,16230,0,1
0,2,14940,4960,0,0,3,14940,560,0,0,0,16231,1,0
1,2,900,460,1,6,0,880,460,0,0,0,16232,0,1
0,3,4290,520,0,0,0,3960,170,0,0,0,16233,1,1
1,3,190,190,2,6,0,0,0,1,1,1,16234,0,1
1,2,1660,90,0,0,0,1540,90,1,16,1,16235,0,0
1,2,1540,120,0,0,4,1500,120,1,6,1,16236,0,1
0,2,560,60,0,0,4,420,60,2,4,1,16237,1,0
1,2,370,370,3,6,0,10,0,0,0,0,16238,0,1
1,1,1660,1670,3,4,0,330,130,0,0,0,16239,0,1
1,3,900,700,2,6,0,900,0,0,0,0,16240,0,1
1,1,2430,210,0,4,0,2430,90,0,0,0,16241,0,1
0,3,210,210,1,6,0,110,80,0,0,0,16242,0,1
0,2,2250,250,0,0,4,1760,250,2,4,1,16243,1,0
1,1,170,50,0,6,0,100,50,0,0,0,16244,0,1
0,2,130,130,1,5,0,100,60,0,0,0,16245,1,1
1,2,1270,140,0,0,6,1070,140,1,9,1,16246,0,0
1,2,1100,110,0,0,0,920,60,2,8,1,16247,0,0
1,2,4240,350,0,0,3,4070,210,1,4,1,16248,0,1
1,3,0,0,0,6,0,0,0,0,0,0,16249,0,1
1,2,1720,240,0,0,6,1410,120,2,4,1,16250,0,1
0,3,920,150,0,0,6,750,150,1,9,1,16251,1,1
1,2,4410,250,0,0,0,4400,190,0,0,0,16252,0,1
1,2,5940,260,0,0,0,5840,260,0,0,0,16253,0,1
0,2,1980,300,0,0,1,1820,80,1,4,1,16254,1,0
0,2,0,0,0,6,0,0,0,1,1,1,16255,1,1
0,3,180,180,3,6,0,90,80,0,0,0,16256,1,1
1,3,5760,460,0,0,3,5400,460,1,2,1,16257,0,0
1,2,3420,340,0,0,6,3220,160,1,6,1,16258,0,1
1,2,1420,110,0,0,0,1310,110,1,8,1,16259,0,0
1,1,1230,150,0,0,6,1090,0,1,7,1,16260,0,1
1,2,100,100,3,6,0,60,40,0,0,0,16261,0,1
0,0,1660,150,0,0,0,1300,150,0,0,0,16262,1,1
1,2,3130,120,0,0,0,2910,90,0,0,0,16263,0,1
1,2,1830,170,0,0,4,1740,170,1,5,1,16264,0,0
1,2,510,510,2,6,0,110,80,0,0,0,16265,0,1
0,1,4200,150,0,0,0,3790,140,0,0,0,16266,1,1
0,2,260,60,0,6,0,140,50,0,0,0,16267,1,1
1,2,3360,550,0,3,0,3360,350,0,0,0,16268,0,1
0,2,5990,200,0,0,0,5990,200,0,0,0,16269,1,1
0,3,5510,5500,1,1,3,490,5500,0,0,0,16270,1,1
0,2,2710,2720,2,5,1,310,60,0,0,0,16271,1,1
0,1,350,330,3,6,0,350,10,1,2,1,16272,1,1
1,1,360,40,0,0,0,290,40,0,0,0,16273,0,1
0,3,90,70,1,6,0,90,0,2,4,1,16274,1,1
1,2,1730,90,0,0,0,1570,90,0,0,0,16275,0,1
0,3,1850,920,1,5,0,1050,920,0,0,0,16276,1,0
0,3,6570,490,0,0,0,6570,210,0,0,0,16277,1,1
0,2,200,1100,3,6,0,0,70,1,1,1,16278,1,1
0,2,3330,180,0,0,3,3330,120,0,0,0,16279,1,1
1,0,1960,1980,3,6,0,1030,10,0,0,0,16280,0,1
1,2,0,0,0,6,0,0,0,1,1,1,16281,0,1
0,2,410,410,2,6,0,370,410,0,0,0,16282,1,1
1,2,5110,260,0,0,0,5110,260,0,0,0,16283,0,1
0,2,2570,340,0,1,4,2290,340,1,9,1,16284,1,1
1,3,30,30,2,6,0,10,20,1,2,1,16285,0,1
1,2,4520,380,0,0,6,4300,380,1,8,1,16286,0,1
1,2,710,0,0,5,0,710,0,0,0,0,16287,0,1
1,1,880,50,0,0,6,850,50,0,0,0,16288,0,0
1,1,3120,270,0,0,6,3120,0,1,7,1,16289,0,0
1,2,5790,280,0,0,6,5790,0,1,3,1,16290,0,0
1,2,290,120,1,6,0,290,40,0,0,0,16291,0,1
1,2,740,50,1,4,1,740,50,0,0,0,16292,0,0
0,2,930,50,0,0,6,900,50,0,0,0,16293,1,1
1,3,3040,260,0,0,5,2670,240,1,8,1,16294,0,0
1,1,3590,190,0,0,2,3570,180,1,4,1,16295,0,1
1,1,1070,160,0,0,3,930,150,1,2,1,16296,0,1
1,1,320,40,0,0,0,220,30,1,2,1,16297,0,0
0,2,860,60,0,3,3,810,60,0,0,0,16298,1,1
0,1,310,110,0,0,5,210,110,1,8,1,16299,1,0
1,2,5600,310,0,2,0,5600,310,0,0,0,16300,0,1
0,1,630,60,1,4,2,590,60,0,0,0,16301,0,1
1,2,610,50,0,0,6,570,50,1,2,1,16302,0,0
0,3,920,580,2,6,0,920,450,0,0,0,16303,1,1
1,2,950,60,0,0,4,950,0,2,11,1,16304,0,0
1,2,230,30,0,6,0,230,0,1,3,1,16305,0,0
0,2,930,90,0,0,6,930,90,0,0,0,16306,1,1
0,2,560,180,0,1,0,520,60,1,2,1,16307,1,0
0,2,2950,2950,1,1,1,1100,120,0,0,0,16308,1,1
1,2,1360,150,0,0,0,1200,50,1,13,1,16309,0,1
1,2,5790,400,0,2,3,5340,370,0,0,0,16310,0,1
1,1,2590,110,0,0,0,1270,50,0,0,0,16311,0,1
0,2,4320,240,0,0,4,4240,150,0,0,0,16312,1,1
0,2,2160,80,0,0,6,2160,80,0,0,0,16313,0,1
0,1,1360,310,0,0,0,960,60,0,0,0,16314,1,1
1,2,20,20,1,6,0,10,20,1,4,1,16315,0,1
1,1,2830,310,0,0,0,2830,150,1,4,1,16316,0,1
0,0,1410,150,0,0,2,1410,60,0,0,0,16317,1,1
1,2,190,190,2,6,0,150,190,1,1,1,16318,0,1
1,1,1560,160,0,0,4,1430,160,1,2,1,16319,0,1
1,1,960,50,0,0,0,960,50,0,0,0,16320,0,1
0,2,300,300,3,6,0,110,20,1,2,1,16321,1,1
1,2,10,10,1,6,0,0,0,1,1,1,16322,0,0
1,3,1640,1700,2,6,0,0,430,1,1,1,16323,0,1
1,2,3380,0,0,5,0,3380,0,0,0,0,16324,0,0
1,2,490,100,0,0,1,370,40,1,7,1,16325,0,1
0,2,3630,1100,2,3,0,3630,150,0,0,0,16326,0,0
1,3,0,0,0,6,0,0,0,0,0,0,16327,0,1
1,1,720,100,0,6,0,610,50,1,2,1,16328,0,1
1,2,5820,310,0,0,3,5820,210,0,0,0,16329,0,1
1,2,840,150,0,0,4,710,0,1,11,1,16330,0,0
0,2,2230,120,0,0,4,2230,80,0,0,0,16331,1,1
1,2,2620,160,0,0,0,2620,90,1,2,1,16332,0,1
1,2,1840,90,0,0,1,1840,60,0,0,0,16333,0,0
1,2,1830,370,0,0,2,1830,60,0,0,0,16334,0,1
0,3,0,0,0,6,0,0,0,1,1,1,16335,1,1
1,2,1750,90,0,0,2,1750,90,0,0,0,16336,0,1
0,3,720,460,2,6,0,0,0,0,0,0,16337,1,0
1,2,11900,1030,0,0,6,11420,1030,0,0,0,16338,0,0
1,2,550,100,0,0,0,480,0,1,12,1,16339,0,0
1,1,200,60,0,6,0,130,40,0,0,0,16340,0,1
1,3,290,290,2,6,0,40,0,0,0,0,16341,0,1
1,3,3540,180,0,0,0,3320,120,0,0,0,16342,0,1
1,3,9310,260,0,0,6,6260,0,1,3,1,16343,0,0
1,2,610,50,0,0,6,590,40,1,2,1,16344,0,1
0,0,3330,120,0,0,0,3330,120,0,0,0,16345,1,1
1,3,190,110,2,6,0,190,0,2,5,1,16346,0,0
0,2,4850,210,0,0,0,4690,210,1,8,1,16347,1,1
0,3,1520,1530,3,6,0,360,200,0,0,0,16348,1,1
0,3,730,730,5,6,0,10,310,0,0,0,16349,1,0
1,2,1550,120,0,0,6,1340,50,2,4,1,16350,0,1
1,0,4820,310,0,0,6,4310,170,0,0,0,16351,0,1
0,3,600,1350,1,1,5,510,50,0,0,0,16352,1,0
1,2,2100,160,0,0,2,2100,90,1,4,1,16353,0,0
1,3,2040,240,0,0,0,1940,240,0,0,0,16354,0,1
1,2,30,30,2,6,0,30,0,0,0,0,16355,0,1
1,1,3950,150,0,2,3,3950,140,0,0,0,16356,0,1
0,2,580,50,0,0,0,520,50,1,5,1,16357,1,1
1,3,150,150,1,6,0,150,60,1,1,1,16358,0,1
1,1,5110,110,1,5,0,5110,0,1,3,1,16359,0,1
0,3,0,0,0,6,0,0,0,0,0,0,16360,1,1
1,3,380,380,3,6,0,70,150,0,0,0,16361,0,1
1,2,80,80,1,6,0,0,80,2,5,1,16362,0,1
1,3,110,110,2,6,0,10,10,0,0,0,16363,0,1
1,2,340,340,2,6,0,100,340,0,0,0,16364,0,1
0,3,30,60,3,6,0,0,10,0,0,0,16365,1,1
1,3,70,30,2,6,0,70,10,0,0,0,16366,0,1
1,1,11570,430,0,0,6,11570,410,0,0,0,16367,0,0
0,3,4590,260,0,0,0,4590,210,0,0,0,16368,1,1
0,3,2200,3360,2,6,0,2060,180,0,0,0,16369,1,1
1,3,440,240,2,6,0,440,240,0,0,0,16370,0,1
1,2,940,290,0,6,0,940,230,0,0,0,16371,0,1
1,1,890,40,0,0,6,760,40,0,0,0,16372,0,1
1,2,2070,2070,0,0,0,2040,90,0,0,0,16373,0,1
1,3,640,60,0,0,0,560,50,1,12,1,16374,0,0
1,2,170,150,3,6,0,60,110,1,6,1,16375,0,0
1,2,390,80,0,0,0,320,80,1,13,1,16376,0,0
1,3,3780,280,0,0,0,3610,130,0,0,0,16377,0,1
1,3,1620,90,0,0,0,1440,60,0,0,0,16378,0,1
1,1,960,70,0,0,6,890,60,1,11,1,16379,0,0
0,3,1210,90,0,0,0,1010,60,1,6,1,16380,1,0
0,2,1540,90,0,0,3,1540,80,0,0,0,16381,1,0
1,3,20,50,1,6,0,20,0,1,4,1,16382,0,0
0,1,580,50,0,0,6,570,0,1,3,1,16383,1,1
1,3,1000,1000,1,6,0,10,10,0,0,0,16384,0,1
1,2,130,130,2,6,0,10,10,0,0,0,16385,0,1
0,3,110,110,3,6,0,30,80,1,2,1,16386,1,0
1,2,2930,3510,1,4,0,2680,180,0,0,0,16387,0,1
1,3,570,570,1,6,0,200,70,0,0,0,16388,0,1
0,2,1160,120,0,0,0,1070,0,1,7,1,16389,1,1
1,2,1710,60,0,0,3,1710,60,0,0,0,16390,0,0
1,2,600,600,3,6,0,100,120,0,0,0,16391,0,0
1,1,610,240,0,4,0,220,200,0,0,0,16392,0,1
0,2,380,380,3,6,0,20,0,0,0,0,16393,1,1
1,2,560,560,4,6,0,20,170,0,0,0,16394,0,1
0,3,890,210,1,6,0,890,150,0,0,0,16395,1,1
1,2,2960,110,0,0,2,2930,110,1,2,1,16396,0,1
1,1,570,40,0,0,5,570,40,0,0,0,16397,0,1
0,1,80,80,3,6,0,10,0,0,0,0,16398,1,1
0,1,100,100,3,6,0,30,20,0,0,0,16399,1,1
0,1,340,80,0,0,6,320,0,1,12,1,16400,1,0
1,2,860,80,0,0,5,710,60,1,2,1,16401,0,1
1,1,1180,90,0,0,0,1180,60,0,0,0,16402,0,1
1,2,840,150,0,0,1,380,50,1,2,1,16403,0,1
0,2,20,20,1,6,0,0,0,1,1,1,16404,1,1
1,2,1350,710,2,6,0,1350,90,0,0,0,16405,0,0
0,2,40,40,2,6,0,30,0,0,0,0,16406,1,0
1,3,0,50,1,6,0,0,0,1,1,1,16407,0,1
1,1,4340,240,0,0,4,4230,150,0,0,0,16408,0,1
0,3,6400,6380,1,2,0,3910,120,0,0,0,16409,1,1
0,3,760,150,0,6,0,630,150,1,2,1,16410,1,1
0,2,460,150,0,6,0,460,150,0,0,0,16411,1,1
1,2,100,0,0,6,0,100,0,0,0,0,16412,0,1
1,2,770,60,0,0,2,580,60,1,2,1,16413,0,1
1,2,1210,50,0,1,4,1210,50,0,0,0,16414,0,1
0,3,670,60,0,0,0,580,50,1,11,1,16415,1,1
1,3,50,80,6,6,0,0,50,0,0,0,16416,0,1
0,2,8570,370,0,0,2,8350,370,0,0,0,16417,1,1
